[002] 15375.917491:      54257                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15375.917763:      69478                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15375.926023:      50004                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15375.927769:      57777                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15375.931505:      40057                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15375.940186:      31064                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15375.940223:      59892                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15375.945903:      51253                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15375.947709:      57156                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15375.949249:      35078                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15375.950869:      59130                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15375.960923:      56363                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15375.965447:      46777                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15375.965553:      51628                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15375.970302:      51249                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15375.971150:      67477                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15375.977324:      39836                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15375.977461:      55305                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15375.983253:      39289                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15375.988589:      67477                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15375.988942:      37403                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15375.992157:      32283                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15375.996838:      66336                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15375.997755:      33466                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15375.998062:      34823                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.002378:      79468                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.003990:      37396                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.007883:      35866                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.009276:      56438                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.010879:      42260                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.013321:      66381                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.016341:      35328                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
