[000] 17124.525615:          1                0  ilen: 0               0
[000] 17124.525620:          1                0  ilen: 0               0
[001] 17124.525621:          1                0  ilen: 0               0
[001] 17124.525633:          1                0  ilen: 0               0
[001] 17124.525637:          1                0  ilen: 0               0
[000] 17124.525637:          1                0  ilen: 0               0
[002] 17124.525650:          1                0  ilen: 0               0
[001] 17124.525656:         96                0  ilen: 0               0
[003] 17124.525658:          1                0  ilen: 0               0
[002] 17124.525659:          1                0  ilen: 0               0
[002] 17124.525662:          1                0  ilen: 0               0
[003] 17124.525666:          1                0  ilen: 0               0
[003] 17124.525670:          1                0  ilen: 0               0
[000] 17124.525773:        206                0  ilen: 0               0
[002] 17124.526697:        130                0  ilen: 0               0
[003] 17124.526968:        149                0  ilen: 0               0
[000] 17124.529827:      15246                0  ilen: 0               0
[001] 17124.534378:      33666                0  ilen: 0               0
[002] 17124.534660:      46588                0  ilen: 0               0
[003] 17124.538291:      46674                0  ilen: 0               0
[000] 17124.551044:     134568                0  ilen: 0               0
[002] 17124.554527:      82456                0  ilen: 0               0
[003] 17124.557954:      68703                0  ilen: 0               0
[002] 17124.568073:      64435                0  ilen: 0               0
[003] 17124.570889:      51372                0  ilen: 0               0
[000] 17124.575009:     110331                0  ilen: 0               0
[002] 17124.576780:      58243                0  ilen: 0               0
[003] 17124.579063:      45603                0  ilen: 0               0
[002] 17124.584778:      58243                0  ilen: 0               0
[003] 17124.585864:      44873                0  ilen: 0               0
[000] 17124.588254:      74331                0  ilen: 0               0
[003] 17124.595059:      51565                0  ilen: 0               0
[000] 17124.599324:      67811                0  ilen: 0               0
[002] 17124.600028:      90683                0  ilen: 0               0
[003] 17124.606251:      55344                0  ilen: 0               0
[002] 17124.608502:      83003                0  ilen: 0               0
[000] 17124.609783:      70640                0  ilen: 0               0
[003] 17124.612340:      50585                0  ilen: 0               0
[002] 17124.621318:      85140                0  ilen: 0               0
[000] 17124.624154:      66719                0  ilen: 0               0
[003] 17124.624556:      59837                0  ilen: 0               0
[000] 17124.634680:      57322                0  ilen: 0               0
[002] 17124.639667:      79370                0  ilen: 0               0
[003] 17124.639795:      56232                0  ilen: 0               0
[000] 17124.645551:      55489                0  ilen: 0               0
[003] 17124.653326:      49425                0  ilen: 0               0
[000] 17124.654388:      50352                0  ilen: 0               0
[002] 17124.658724:      66619                0  ilen: 0               0
[003] 17124.661014:      45790                0  ilen: 0               0
[001] 17124.664466:     154701                0  ilen: 0               0
[000] 17124.664540:      55967                0  ilen: 0               0
[002] 17124.673891:      52005                0  ilen: 0               0
[000] 17124.674318:      52164                0  ilen: 0               0
[003] 17124.676532:      43953                0  ilen: 0               0
[001] 17124.676773:      85980                0  ilen: 0               0
[002] 17124.682091:      44302                0  ilen: 0               0
[003] 17124.682289:      49719                0  ilen: 0               0
[000] 17124.684884:      55449                0  ilen: 0               0
[002] 17124.689551:      44652                0  ilen: 0               0
[000] 17124.697553:      50189                0  ilen: 0               0
[001] 17124.697699:      85980                0  ilen: 0               0
[003] 17124.697822:      55000                0  ilen: 0               0
[002] 17124.698473:      46748                0  ilen: 0               0
[003] 17124.706198:      52992                0  ilen: 0               0
[002] 17124.707526:      49978                0  ilen: 0               0
[000] 17124.707637:      51417                0  ilen: 0               0
[002] 17124.714555:      49089                0  ilen: 0               0
[003] 17124.714906:      51689                0  ilen: 0               0
[000] 17124.719607:      46574                0  ilen: 0               0
[002] 17124.724603:      52946                0  ilen: 0               0
[001] 17124.727835:      92624                0  ilen: 0               0
[003] 17124.730431:      55415                0  ilen: 0               0
[000] 17124.730740:      50875                0  ilen: 0               0
[002] 17124.735005:      64433                0  ilen: 0               0
[000] 17124.739321:      47498                0  ilen: 0               0
[001] 17124.740659:      50322                0  ilen: 0               0
[003] 17124.741481:      53651                0  ilen: 0               0
[000] 17124.744264:      48858                0  ilen: 0               0
[002] 17124.749562:      67584                0  ilen: 0               0
[000] 17124.754444:      53518                0  ilen: 0               0
[001] 17124.757785:      46547                0  ilen: 0               0
[003] 17124.764505:      51772                0  ilen: 0               0
[000] 17124.768171:      59943                0  ilen: 0               0
[001] 17124.771619:      50305                0  ilen: 0               0
[003] 17124.774359:      35206                0  ilen: 0               0
