[001] U     14931.509742:      46740                0 
[003] U     14931.516393:      35115                0 
[002] U     14931.516630:      67506                0 
[000] K     14931.517536:      65297                0 
[001] U     14931.523067:      51238                0 
[003] U     14931.525522:      35804                0 
[002] K     14931.526092:      68105                0 
[001] U     14931.526446:      56024                0 
[000] K     14931.529382:      79765                0 
[003] U     14931.534896:      36422                0 
[001] U     14931.536506:      57133                0 
[000] U     14931.538876:      75932                0 
[003] U     14931.545376:      37065                0 
[002] K     14931.545921:      74051                0 
[001] U     14931.547446:      73151                0 
[000] U     14931.548516:      77390                0 
[003] U     14931.555520:      36312                0 
[002] U     14931.557007:      56740                0 
[000] K     14931.557988:      71216                0 
[001] U     14931.558660:      64894                0 
[002] U     14931.565833:      50074                0 
[000] U     14931.567609:      74097                0 
[002] U     14931.573403:      52439                0 
[003] U     14931.574594:      36202                0 
[001] U     14931.576132:      73756                0 
[000] K     14931.577190:      82255                0 
[002] U     14931.578962:      57162                0 
[003] U     14931.584572:      36666                0 
[001] K     14931.585983:      60950                0 
[002] U     14931.589402:      64823                0 
[000] K     14931.590653:      96318                0 
[003] U     14931.594456:      36987                0 
[001] K     14931.596712:      55048                0 
[000] K     14931.603602:      89794                0 
[003] U     14931.603712:      36754                0 
[002] U     14931.605692:      70613                0 
[001] U     14931.607094:      52965                0 
[003] U     14931.613068:      36751                0 
[000] U     14931.613246:      82131                0 
[002] U     14931.615867:      59166                0 
[001] U     14931.616001:      51470                0 
[003] U     14931.622568:      37749                0 
[002] U     14931.623966:      56769                0 
[000] K     14931.625133:      81353                0 
[001] K     14931.625998:      52535                0 
[001] K     14931.629932:      50597                0 
[003] U     14931.632801:      38055                0 
[002] U     14931.633956:      59838                0 
[000] U     14931.636075:      77166                0 
[001] U     14931.640288:      65640                0 
[003] U     14931.642730:      38213                0 
[002] U     14931.645972:      66771                0 
[001] U     14931.648310:      73141                0 
[003] U     14931.652483:      37502                0 
[000] U     14931.652982:      77459                0 
[002] U     14931.658166:      69054                0 
[000] U     14931.662800:      66481                0 
[003] U     14931.663037:      38603                0 
[001] K     14931.663227:      70618                0 
[000] K     14931.668248:      65188                0 
[003] U     14931.673225:      37366                0 
[002] K     14931.677454:      90245                0 
[000] U     14931.677505:      62922                0 
[001] K     14931.683228:      69870                0 
[003] U     14931.683472:      37031                0 
[000] U     14931.687895:      74015                0 
[003] U     14931.693790:      37194                0 
[001] U     14931.697672:      53091                0 
[000] K     14931.698255:      68569                0 
[003] U     14931.703600:      36254                0 
[002] U     14931.704595:     110789                0 
[001] U     14931.707220:      42461                0 
[000] K     14931.709798:      80321                0 
[003] U     14931.713205:      36403                0 
[001] U     14931.715397:      44338                0 
[000] U     14931.718128:      83778                0 
[003] U     14931.723515:      36545                0 
[002] U     14931.724748:     102623                0 
[001] U     14931.726554:      45848                0 
[000] U     14931.728676:      97215                0 
[003] U     14931.733462:      36399                0 
[002] U     14931.735718:      74116                0 
[001] U     14931.735988:      44771                0 
[000] U     14931.742883:     102018                0 
[003] U     14931.743476:      35853                0 
[001] U     14931.746054:      45417                0 
[003] U     14931.752070:      36479                0 
[002] U     14931.754624:      69707                0 
[001] U     14931.755439:      40397                0 
[000] U     14931.755447:     103551                0 
[002] K     14931.758808:      53701                0 
[001] K     14931.759896:      43035                0 
[003] U     14931.761912:      36204                0 
[000] K     14931.766057:     123344                0 
[002] U     14931.768694:      57944                0 
[001] K     14931.769143:      47767                0 
[003] U     14931.772011:      37100                0 
[002] K     14931.779864:      70055                0 
[003] U     14931.782877:      37235                0 
[000] U     14931.782914:     114914                0 
[001] U     14931.785597:      56358                0 
[002] K     14931.795232:      63910                0 
[003] U     14931.795269:      36422                0 
[001] U     14931.798974:      44694                0 
[000] U     14931.800117:      99166                0 
[002] U     14931.805157:      60098                0 
[003] U     14931.805710:      35872                0 
[001] K     14931.808561:      49236                0 
[002] K     14931.808979:      56470                0 
[000] K     14931.816212:     101557                0 
[002] K     14931.819581:      56470                0 
[001] U     14931.822878:      57718                0 
[000] U     14931.828622:      81461                0 
[001] K     14931.829768:      51895                0 
[002] K     14931.830556:      67160                0 
[001] K     14931.839078:      53661                0 
[003] U     14931.839675:      34104                0 
[000] U     14931.845565:      74410                0 
[002] U     14931.847614:      67625                0 
[001] U     14931.852795:      61110                0 
[003] U     14931.853201:      30531                0 
[000] K     14931.856522:      61225                0 
[002] K     14931.856971:      54430                0 
[003] U     14931.859452:      34162                0 
[001] U     14931.859459:      57324                0 
[000] U     14931.865636:      56930                0 
[002] U     14931.868033:      53643                0 
[001] K     14931.868153:      59491                0 
[003] U     14931.868462:      37326                0 
[000] U     14931.874154:      58576                0 
[002] K     14931.874271:      50749                0 
[001] K     14931.877145:      61021                0 
[003] U     14931.878040:      40237                0 
[002] K     14931.878538:      57867                0 
[000] U     14931.884121:      64347                0 
[003] U     14931.887748:      41179                0 
[002] U     14931.889815:      70880                0 
[000] U     14931.896828:      62777                0 
[001] U     14931.897258:      64981                0 
[003] K     14931.899678:      41065                0 
[002] U     14931.905459:      79147                0 
[001] U     14931.907235:      48184                0 
[000] K     14931.907902:      58098                0 
[002] U     14931.914470:      67090                0 
[003] K     14931.917153:      56284                0 
[000] U     14931.921289:      55147                0 
[002] K     14931.924589:      70015                0 
[001] U     14931.925818:      44890                0 
[000] U     14931.928718:      60682                0 
[001] K     14931.932123:      40315                0 
[003] K     14931.933292:      43831                0 
[002] U     14931.935934:      69037                0 
[001] K     14931.938155:      40315                0 
[000] U     14931.942192:      60682                0 
[003] U     14931.945546:      41271                0 
[002] K     14931.950330:      63340                0 
[003] U     14931.955509:      51658                0 
[000] U     14931.955659:      65975                0 
[001] U     14931.955903:      53000                0 
[002] K     14931.960457:      58973                0 
[000] U     14931.961745:      58829                0 
[001] U     14931.965852:      46498                0 
[000] U     14931.970294:      66548                0 
[001] U     14931.975255:      45381                0 
[002] K     14931.975992:      57688                0 
[000] U     14931.977809:      75422                0 
[003] U     14931.982473:      51793                0 
[001] U     14931.982805:      44357                0 
[002] U     14931.986324:      51166                0 
[000] K     14931.991240:      76536                0 
[001] U     14931.993027:      49427                0 
[002] U     14931.995169:      49145                0 
[003] U     14932.000812:      46372                0 
[002] U     14932.005592:      53178                0 
[000] K     14932.005769:      72776                0 
[001] K     14932.006643:      49359                0 
[001] U     14932.012854:      44496                0 
[003] U     14932.015505:      44525                0 
[002] U     14932.015716:      47406                0 
[002] U     14932.025322:      49213                0 
[003] U     14932.025425:      37681                0 
[000] U     14932.027444:      83969                0 
[001] K     14932.028008:      51285                0 
[002] U     14932.035309:      48387                0 
[003] U     14932.035512:      40394                0 
[001] K     14932.036948:      47502                0 
[000] U     14932.039230:      63178                0 
