[-01]  9389.172185:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.172190:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.172200:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.172204:         22                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.172215:        297                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.173201:       9551                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.186298:     114397                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.200212:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.213329:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.227240:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.240355:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.254274:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.268189:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.281305:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.295215:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.308325:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.322227:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.335335:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.349253:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.362366:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.376288:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.390192:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.403305:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.417222:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.430344:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.444259:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.458193:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.471315:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.485247:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01]  9389.498369:     114616                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
