[-01] U      9331.573354:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] U      9331.573360:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] U      9331.573364:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.573375:         20                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.573393:        579                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.573574:       7458                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.576696:      57392                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.582436:      89986                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.587388:      82346                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.591537:      73849                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.595507:      66485                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.598735:      60181                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.602426:      54556                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.605402:      49853                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.607670:      45312                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.610459:      41554                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.612568:      38653                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.614617:      35557                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.616606:      33224                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.618542:      31101                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.620429:      29171                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.621690:      27411                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.623485:      25803                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.624681:      25140                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.626445:      23751                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.627592:      23268                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.628713:      22012                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.630430:      21661                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.631535:      21372                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.632622:      20259                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.633694:      20023                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.635361:      19825                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.636432:      19662                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.637473:      18682                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.638517:      18531                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.639548:      18442                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.640589:      18349                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.641620:      18283                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.642654:      18198                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.643677:      18133                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.644714:      18062                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.645740:      18015                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.647371:      17938                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.648394:      17884                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.649398:      17022                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.650401:      16978                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.651401:      16973                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.652404:      16969                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.653403:      16970                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.654408:      16968                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.655413:      16974                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.656417:      16966                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.657435:      16958                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.658422:      16953                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.659421:      16920                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.660429:      16949                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.661432:      16953                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.662432:      16941                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.663436:      16937                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.664440:      16939                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.665438:      16935                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.666443:      16931                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.667448:      16937                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.668445:      16930                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.669448:      16922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.670448:      16930                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.671449:      16928                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.672455:      16929                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.673456:      16930                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.674455:      16921                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.675457:      16922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.676458:      16926                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.677466:      16925                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.678462:      16925                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.679464:      16911                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.680469:      16922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.681472:      16922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.682472:      16915                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.683470:      16914                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.684470:      16916                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.685474:      16922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.686477:      16924                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.687480:      16919                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.688480:      16916                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.689480:      16914                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.690482:      16915                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.691478:      16919                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.692482:      16917                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.693496:      16927                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.694496:      16923                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.695495:      16898                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.696496:      16898                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.697505:      16904                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.698505:      16904                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.699504:      16890                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.700507:      16890                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.701508:      16896                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.702513:      16892                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.703506:      16893                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.704512:      16886                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.705514:      16903                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.706512:      16895                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.707511:      16894                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.708515:      16900                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.709518:      16905                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.710522:      16900                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.711521:      16896                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.712520:      16891                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.713518:      16896                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.714517:      16900                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.715522:      16908                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.716526:      16911                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.717527:      16905                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.718529:      16901                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.719527:      16901                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.720531:      16900                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.721532:      16906                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.722535:      16901                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.723543:      16903                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.724544:      16898                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.725541:      16886                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] U      9331.726548:      16887                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.727541:      16895                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.728540:      16883                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.729554:      16900                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.730544:      16906                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.731541:      16880                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.732544:      16905                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.733545:      16914                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.734549:      16910                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.735548:      16911                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.736553:      16904                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.737552:      16909                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.738554:      16904                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.739553:      16909                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.740558:      16906                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.741564:      16912                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.742563:      16903                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.743563:      16895                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.744564:      16898                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.745569:      16902                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.746568:      16902                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.747569:      16895                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.748572:      16899                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
[-01] K      9331.749573:      16901                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A               0                0
