[-01]  9551.079375:      34022                0                0
[-01]  9551.080371:      34006                0                0
[-01]  9551.081367:      33984                0                0
[-01]  9551.082369:      34016                0                0
[-01]  9551.083372:      34040                0                0
[-01]  9551.084370:      34033                0                0
[-01]  9551.085378:      34026                0                0
[-01]  9551.086375:      34051                0                0
[-01]  9551.087383:      34022                0                0
[-01]  9551.088387:      34040                0                0
[-01]  9551.089385:      34011                0                0
[-01]  9551.090391:      33984                0                0
[-01]  9551.091388:      33995                0                0
[-01]  9551.092388:      33978                0                0
[-01]  9551.093385:      33995                0                0
[-01]  9551.094386:      34004                0                0
[-01]  9551.095393:      34022                0                0
[-01]  9551.096399:      34021                0                0
[-01]  9551.097395:      33999                0                0
[-01]  9551.098399:      33975                0                0
[-01]  9551.099394:      33995                0                0
[-01]  9551.100395:      33987                0                0
[-01]  9551.101400:      34011                0                0
[-01]  9551.102403:      34020                0                0
[-01]  9551.103408:      34005                0                0
[-01]  9551.104402:      33999                0                0
[-01]  9551.105409:      33982                0                0
[-01]  9551.106412:      33999                0                0
[-01]  9551.107416:      33977                0                0
[-01]  9551.108429:      33971                0                0
[-01]  9551.109430:      33958                0                0
[-01]  9551.110431:      33888                0                0
[-01]  9551.111432:      33891                0                0
[-01]  9551.112433:      33891                0                0
[-01]  9551.113432:      33891                0                0
[-01]  9551.114432:      33899                0                0
[-01]  9551.115432:      33908                0                0
[-01]  9551.116438:      33914                0                0
[-01]  9551.117437:      33915                0                0
[-01]  9551.118439:      33895                0                0
[-01]  9551.119438:      33905                0                0
[-01]  9551.120443:      33903                0                0
[-01]  9551.121450:      33912                0                0
[-01]  9551.122446:      33894                0                0
[-01]  9551.123456:      33870                0                0
[-01]  9551.124449:      33890                0                0
[-01]  9551.125455:      33855                0                0
[-01]  9551.126460:      33884                0                0
[-01]  9551.127463:      33866                0                0
[-01]  9551.128466:      33848                0                0
[-01]  9551.129465:      33841                0                0
[-01]  9551.130465:      33826                0                0
[-01]  9551.131469:      33835                0                0
[-01]  9551.132469:      33838                0                0
[-01]  9551.133471:      33826                0                0
[-01]  9551.134466:      33828                0                0
[-01]  9551.135469:      33828                0                0
[-01]  9551.136473:      33850                0                0
[-01]  9551.137472:      33845                0                0
[-01]  9551.138471:      33836                0                0
[-01]  9551.139470:      33842                0                0
[-01]  9551.140476:      33852                0                0
[-01]  9551.141470:      33860                0                0
[-01]  9551.142475:      33836                0                0
[-01]  9551.143478:      33868                0                0
[-01]  9551.144477:      33850                0                0
[-01]  9551.145481:      33844                0                0
[-01]  9551.146476:      33860                0                0
[-01]  9551.147474:      33851                0                0
[-01]  9551.148484:      33878                0                0
[-01]  9551.149481:      33888                0                0
[-01]  9551.150481:      33850                0                0
[-01]  9551.151484:      33868                0                0
[-01]  9551.152488:      33874                0                0
[-01]  9551.153492:      33866                0                0
[-01]  9551.154488:      33854                0                0
[-01]  9551.155488:      33844                0                0
[-01]  9551.156491:      33863                0                0
[-01]  9551.157493:      33870                0                0
[-01]  9551.158499:      33859                0                0
[-01]  9551.159494:      33855                0                0
[-01]  9551.160491:      33834                0                0
[-01]  9551.161491:      33862                0                0
[-01]  9551.162492:      33882                0                0
[-01]  9551.163496:      33889                0                0
[-01]  9551.164499:      33887                0                0
[-01]  9551.165496:      33877                0                0
[-01]  9551.166501:      33868                0                0
[-01]  9551.167497:      33886                0                0
[-01]  9551.168497:      33870                0                0
[-01]  9551.169502:      33891                0                0
[-01]  9551.170501:      33893                0                0
[-01]  9551.171501:      33879                0                0
[-01]  9551.172505:      33885                0                0
[-01]  9551.173508:      33891                0                0
[-01]  9551.174507:      33882                0                0
[-01]  9551.175512:      33876                0                0
[-01]  9551.176510:      33883                0                0
[-01]  9551.177511:      33870                0                0
[-01]  9551.178513:      33878                0                0
[-01]  9551.179514:      33878                0                0
[-01]  9551.180517:      33876                0                0
[-01]  9551.181521:      33876                0                0
[-01]  9551.182526:      33869                0                0
[-01]  9551.183526:      33860                0                0
[-01]  9551.184529:      33844                0                0
[-01]  9551.185524:      33846                0                0
[-01]  9551.186524:      33832                0                0
[-01]  9551.187525:      33855                0                0
[-01]  9551.188525:      33860                0                0
[-01]  9551.189524:      33860                0                0
[-01]  9551.190540:      33874                0                0
[-01]  9551.191532:      33880                0                0
[-01]  9551.192528:      33819                0                0
[-01]  9551.193533:      33858                0                0
[-01]  9551.194530:      33880                0                0
[-01]  9551.195537:      33865                0                0
[-01]  9551.196530:      33881                0                0
[-01]  9551.197404:      33857                0                0
[-01]  9551.198256:      33892                0                0
[-01]  9551.199124:      34511                0                0
[-01]  9551.199934:      35262                0                0
[-01]  9551.200836:      35940                0                0
[-01]  9551.201745:      37407                0                0
[-01]  9551.202696:      37920                0                0
[-01]  9551.203655:      38397                0                0
[-01]  9551.204623:      38650                0                0
[-01]  9551.205566:      39069                0                0
[-01]  9551.206539:      39236                0                0
[-01]  9551.207516:      39536                0                0
[-01]  9551.208491:      39679                0                0
[-01]  9551.209489:      39803                0                0
[-01]  9551.210477:      40029                0                0
[-01]  9551.211537:      40044                0                0
[-01]  9551.212696:      40112                0                0
[-01]  9551.213815:      39608                0                0
[-01]  9551.215147:      38934                0                0
[-01]  9551.216259:      38421                0                0
[-01]  9551.217340:      37230                0                0
[-01]  9551.218397:      36390                0                0
[-01]  9551.219448:      36058                0                0
[-01]  9551.220492:      35818                0                0
[-01]  9551.221527:      35608                0                0
[-01]  9551.222559:      35240                0                0
[-01]  9551.223585:      35096                0                0
[-01]  9551.224637:      34962                0                0
[-01]  9551.225642:      34740                0                0
[-01]  9551.226654:      34532                0                0
[-01]  9551.227669:      34515                0                0
[-01]  9551.228698:      34471                0                0
[-01]  9551.229694:      34349                0                0
[-01]  9551.230699:      34233                0                0
[-01]  9551.231722:      34254                0                0
[-01]  9551.232741:      34240                0                0
[-01]  9551.233731:      34112                0                0
[-01]  9551.234739:      34038                0                0
[-01]  9551.235735:      34087                0                0
[-01]  9551.236850:      34058                0                0
[-01]  9551.237739:      33971                0                0
[-01]  9551.238737:      33541                0                0
[-01]  9551.239742:      34067                0                0
[-01]  9551.240766:      34079                0                0
[-01]  9551.241755:      34141                0                0
[-01]  9551.242756:      34048                0                0
[-01]  9551.243764:      34095                0                0
[-01]  9551.244786:      34097                0                0
[-01]  9551.245770:      34046                0                0
[-01]  9551.246763:      33960                0                0
[-01]  9551.247775:      34034                0                0
[-01]  9551.248804:      34066                0                0
[-01]  9551.249796:      34009                0                0
[-01]  9551.250793:      33894                0                0
[-01]  9551.251801:      33933                0                0
[-01]  9551.252814:      33948                0                0
[-01]  9551.253797:      33910                0                0
[-01]  9551.254799:      33863                0                0
[-01]  9551.255810:      33940                0                0
[-01]  9551.256859:      33940                0                0
[-01]  9551.257822:      33887                0                0
[-01]  9551.258804:      33695                0                0
[-01]  9551.259807:      33863                0                0
[-01]  9551.260829:      33944                0                0
[-01]  9551.261816:      33935                0                0
[-01]  9551.262821:      33850                0                0
[-01]  9551.263824:      33908                0                0
[-01]  9551.264850:      33894                0                0
[-01]  9551.265833:      33868                0                0
[-01]  9551.266830:      33767                0                0
[-01]  9551.267826:      33843                0                0
[-01]  9551.268840:      33860                0                0
[-01]  9551.269824:      33883                0                0
[-01]  9551.270820:      33829                0                0
[-01]  9551.271835:      33902                0                0
[-01]  9551.272851:      33924                0                0
[-01]  9551.273833:      33865                0                0
[-01]  9551.274826:      33806                0                0
[-01]  9551.275836:      33887                0                0
[-01]  9551.276850:      33920                0                0
[-01]  9551.277837:      33885                0                0
[-01]  9551.278841:      33833                0                0
[-01]  9551.279842:      33892                0                0
[-01]  9551.280857:      33881                0                0
[-01]  9551.281863:      33871                0                0
[-01]  9551.282846:      33816                0                0
[-01]  9551.283845:      33798                0                0
[-01]  9551.284867:      33874                0                0
[-01]  9551.285856:      33879                0                0
[-01]  9551.286853:      33793                0                0
[-01]  9551.287854:      33843                0                0
[-01]  9551.288879:      33859                0                0
[-01]  9551.289868:      33846                0                0
[-01]  9551.290859:      33751                0                0
[-01]  9551.291861:      33803                0                0
[-01]  9551.292893:      33842                0                0
[-01]  9551.293857:      33846                0                0
[-01]  9551.294853:      33721                0                0
[-01]  9551.295859:      33883                0                0
[-01]  9551.296883:      33905                0                0
[-01]  9551.298076:      33878                0                0
[-01]  9551.299075:      33784                0                0
[-01]  9551.299858:      33104                0                0
[-01]  9551.300843:      33116                0                0
[-01]  9551.301841:      34214                0                0
[-01]  9551.302848:      34286                0                0
[-01]  9551.303871:      34299                0                0
[-01]  9551.305084:      34273                0                0
[-01]  9551.306098:      34129                0                0
[-01]  9551.307083:      33387                0                0
[-01]  9551.307873:      33334                0                0
[-01]  9551.308871:      33399                0                0
[-01]  9551.309866:      34442                0                0
[-01]  9551.311089:      34456                0                0
[-01]  9551.312106:      34482                0                0
[-01]  9551.313104:      33699                0                0
[-01]  9551.314098:      33659                0                0
[-01]  9551.315095:      33676                0                0
[-01]  9551.316094:      33704                0                0
[-01]  9551.317091:      33719                0                0
[-01]  9551.318094:      33743                0                0
[-01]  9551.319100:      33761                0                0
[-01]  9551.320107:      33756                0                0
[-01]  9551.321114:      33734                0                0
[-01]  9551.322115:      33699                0                0
[-01]  9551.323117:      33676                0                0
[-01]  9551.324123:      33673                0                0
[-01]  9551.325122:      33673                0                0
[-01]  9551.326124:      33643                0                0
[-01]  9551.327128:      33651                0                0
[-01]  9551.328128:      33646                0                0
[-01]  9551.329118:      33636                0                0
[-01]  9551.330114:      33643                0                0
[-01]  9551.331113:      33689                0                0
[-01]  9551.332111:      33709                0                0
[-01]  9551.333109:      33720                0                0
[-01]  9551.334111:      33744                0                0
[-01]  9551.335116:      33757                0                0
[-01]  9551.336117:      33753                0                0
[-01]  9551.337117:      33737                0                0
[-01]  9551.338116:      33745                0                0
[-01]  9551.339117:      33752                0                0
[-01]  9551.340120:      33759                0                0
[-01]  9551.341120:      33759                0                0
[-01]  9551.342120:      33748                0                0
[-01]  9551.343127:      33755                0                0
[-01]  9551.344129:      33759                0                0
[-01]  9551.345128:      33734                0                0
[-01]  9551.346125:      33732                0                0
[-01]  9551.347125:      33741                0                0
[-01]  9551.348126:      33760                0                0
[-01]  9551.349130:      33765                0                0
[-01]  9551.350134:      33768                0                0
[-01]  9551.351139:      33756                0                0
[-01]  9551.352142:      33745                0                0
[-01]  9551.353143:      33730                0                0
[-01]  9551.354141:      33701                0                0
[-01]  9551.355140:      33704                0                0
[-01]  9551.356142:      33716                0                0
[-01]  9551.357142:      33725                0                0
[-01]  9551.358145:      33729                0                0
[-01]  9551.359146:      33735                0                0
[-01]  9551.360152:      33727                0                0
[-01]  9551.361152:      33728                0                0
[-01]  9551.362147:      33706                0                0
[-01]  9551.363146:      33713                0                0
[-01]  9551.364148:      33739                0                0
[-01]  9551.365147:      33746                0                0
[-01]  9551.366147:      33752                0                0
[-01]  9551.367152:      33764                0                0
[-01]  9551.368155:      33764                0                0
[-01]  9551.369154:      33750                0                0
[-01]  9551.370150:      33745                0                0
[-01]  9551.371155:      33754                0                0
[-01]  9551.372160:      33774                0                0
[-01]  9551.373161:      33758                0                0
[-01]  9551.374164:      33740                0                0
[-01]  9551.375167:      33742                0                0
[-01]  9551.376169:      33735                0                0
[-01]  9551.377164:      33730                0                0
[-01]  9551.378166:      33719                0                0
[-01]  9551.379171:      33748                0                0
[-01]  9551.380171:      33742                0                0
[-01]  9551.381170:      33728                0                0
[-01]  9551.382174:      33733                0                0
[-01]  9551.383173:      33745                0                0
[-01]  9551.384173:      33732                0                0
[-01]  9551.385172:      33741                0                0
[-01]  9551.386172:      33748                0                0
[-01]  9551.387175:      33761                0                0
[-01]  9551.388177:      33763                0                0
[-01]  9551.389179:      33758                0                0
[-01]  9551.390180:      33753                0                0
[-01]  9551.391180:      33751                0                0
[-01]  9551.392188:      33753                0                0
[-01]  9551.393186:      33758                0                0
[-01]  9551.394185:      33718                0                0
[-01]  9551.395189:      33731                0                0
[-01]  9551.396187:      33739                0                0
[-01]  9551.397183:      33731                0                0
[-01]  9551.398182:      33746                0                0
[-01]  9551.399191:      33770                0                0
[-01]  9551.400195:      33776                0                0
[-01]  9551.401190:      33743                0                0
[-01]  9551.402189:      33726                0                0
[-01]  9551.403193:      33755                0                0
[-01]  9551.404197:      33759                0                0
[-01]  9551.405193:      33748                0                0
[-01]  9551.406197:      33743                0                0
[-01]  9551.407198:      33763                0                0
[-01]  9551.408202:      33753                0                0
[-01]  9551.409203:      33752                0                0
[-01]  9551.410204:      33743                0                0
[-01]  9551.411203:      33743                0                0
[-01]  9551.412203:      33744                0                0
[-01]  9551.413202:      33752                0                0
[-01]  9551.414214:      33762                0                0
[-01]  9551.415213:      33768                0                0
[-01]  9551.416216:      33724                0                0
[-01]  9551.417212:      33732                0                0
[-01]  9551.418214:      33712                0                0
[-01]  9551.419217:      33734                0                0
[-01]  9551.420217:      33730                0                0
[-01]  9551.421214:      33724                0                0
[-01]  9551.422220:      33732                0                0
[-01]  9551.423220:      33748                0                0
[-01]  9551.424223:      33731                0                0
[-01]  9551.425224:      33734                0                0
[-01]  9551.426224:      33735                0                0
[-01]  9551.427223:      33735                0                0
[-01]  9551.428225:      33741                0                0
[-01]  9551.429226:      33748                0                0
[-01]  9551.430227:      33739                0                0
[-01]  9551.431228:      33742                0                0
[-01]  9551.432233:      33743                0                0
[-01]  9551.433231:      33741                0                0
[-01]  9551.434225:      33729                0                0
[-01]  9551.435226:      33742                0                0
[-01]  9551.436234:      33773                0                0
[-01]  9551.437239:      33771                0                0
[-01]  9551.438236:      33743                0                0
[-01]  9551.439239:      33731                0                0
[-01]  9551.440242:      33745                0                0
[-01]  9551.441238:      33740                0                0
[-01]  9551.442240:      33733                0                0
[-01]  9551.443245:      33756                0                0
[-01]  9551.444244:      33749                0                0
[-01]  9551.445242:      33735                0                0
[-01]  9551.446240:      33738                0                0
[-01]  9551.447248:      33753                0                0
[-01]  9551.448245:      33765                0                0
[-01]  9551.449248:      33736                0                0
[-01]  9551.450249:      33762                0                0
[-01]  9551.451251:      33755                0                0
[-01]  9551.452254:      33757                0                0
[-01]  9551.453256:      33752                0                0
[-01]  9551.454255:      33737                0                0
[-01]  9551.455261:      33735                0                0
[-01]  9551.456260:      33744                0                0
[-01]  9551.457259:      33724                0                0
[-01]  9551.458257:      33732                0                0
[-01]  9551.459264:      33742                0                0
[-01]  9551.460265:      33753                0                0
[-01]  9551.461264:      33731                0                0
[-01]  9551.462263:      33723                0                0
[-01]  9551.463264:      33735                0                0
[-01]  9551.464263:      33744                0                0
[-01]  9551.465264:      33743                0                0
[-01]  9551.466263:      33767                0                0
[-01]  9551.467270:      33767                0                0
[-01]  9551.468271:      33774                0                0
[-01]  9551.469275:      33752                0                0
[-01]  9551.470275:      33744                0                0
[-01]  9551.471277:      33731                0                0
[-01]  9551.472276:      33735                0                0
[-01]  9551.473272:      33733                0                0
[-01]  9551.474276:      33748                0                0
[-01]  9551.475276:      33771                0                0
[-01]  9551.476278:      33760                0                0
[-01]  9551.477279:      33764                0                0
[-01]  9551.478278:      33754                0                0
[-01]  9551.479281:      33758                0                0
[-01]  9551.480280:      33765                0                0
[-01]  9551.481283:      33757                0                0
[-01]  9551.482287:      33767                0                0
[-01]  9551.483288:      33761                0                0
[-01]  9551.484287:      33749                0                0
[-01]  9551.485300:      33751                0                0
[-01]  9551.486302:      33754                0                0
[-01]  9551.487306:      33707                0                0
[-01]  9551.488307:      33702                0                0
[-01]  9551.489300:      33691                0                0
[-01]  9551.490299:      33680                0                0
[-01]  9551.491304:      33710                0                0
[-01]  9551.492309:      33720                0                0
[-01]  9551.493307:      33703                0                0
[-01]  9551.494299:      33691                0                0
[-01]  9551.495302:      33704                0                0
[-01]  9551.496305:      33744                0                0
[-01]  9551.497299:      33737                0                0
[-01]  9551.498299:      33741                0                0
[-01]  9551.499301:      33771                0                0
[-01]  9551.500310:      33773                0                0
[-01]  9551.501318:      33773                0                0
[-01]  9551.502311:      33740                0                0
[-01]  9551.503318:      33715                0                0
[-01]  9551.504316:      33746                0                0
[-01]  9551.505316:      33723                0                0
[-01]  9551.506313:      33733                0                0
[-01]  9551.507318:      33739                0                0
[-01]  9551.508316:      33756                0                0
[-01]  9551.509320:      33740                0                0
[-01]  9551.510320:      33750                0                0
[-01]  9551.511324:      33738                0                0
[-01]  9551.512324:      33744                0                0
[-01]  9551.513324:      33733                0                0
[-01]  9551.514321:      33733                0                0
[-01]  9551.515323:      33739                0                0
[-01]  9551.516327:      33757                0                0
[-01]  9551.517329:      33754                0                0
[-01]  9551.518328:      33748                0                0
[-01]  9551.519328:      33745                0                0
[-01]  9551.520334:      33752                0                0
[-01]  9551.521324:      33755                0                0
[-01]  9551.522332:      33736                0                0
[-01]  9551.523330:      33783                0                0
[-01]  9551.524335:      33753                0                0
[-01]  9551.525335:      33769                0                0
[-01]  9551.526335:      33751                0                0
[-01]  9551.527338:      33757                0                0
[-01]  9551.528334:      33762                0                0
[-01]  9551.529337:      33756                0                0
[-01]  9551.530338:      33783                0                0
[-01]  9551.531343:      33778                0                0
[-01]  9551.532351:      33778                0                0
[-01]  9551.533351:      33761                0                0
[-01]  9551.534351:      33721                0                0
[-01]  9551.535350:      33725                0                0
[-01]  9551.536355:      33730                0                0
[-01]  9551.537356:      33740                0                0
[-01]  9551.538355:      33728                0                0
[-01]  9551.539356:      33729                0                0
[-01]  9551.540361:      33737                0                0
[-01]  9551.541363:      33739                0                0
[-01]  9551.542360:      33721                0                0
[-01]  9551.543360:      33718                0                0
[-01]  9551.544364:      33734                0                0
[-01]  9551.545361:      33740                0                0
[-01]  9551.546361:      33728                0                0
[-01]  9551.547367:      33748                0                0
[-01]  9551.548366:      33748                0                0
[-01]  9551.549365:      33731                0                0
[-01]  9551.550363:      33740                0                0
[-01]  9551.551367:      33750                0                0
[-01]  9551.552365:      33760                0                0
[-01]  9551.553367:      33749                0                0
[-01]  9551.554368:      33766                0                0
[-01]  9551.555370:      33763                0                0
[-01]  9551.556383:      33763                0                0
[-01]  9551.557373:      33760                0                0
[-01]  9551.558364:      33702                0                0
[-01]  9551.559366:      33749                0                0
[-01]  9551.560371:      33791                0                0
[-01]  9551.561370:      33789                0                0
[-01]  9551.562372:      33796                0                0
[-01]  9551.563382:      33803                0                0
[-01]  9551.564391:      33803                0                0
[-01]  9551.565384:      33763                0                0
[-01]  9551.566385:      33714                0                0
[-01]  9551.567396:      33748                0                0
[-01]  9551.568396:      33747                0                0
[-01]  9551.569397:      33710                0                0
[-01]  9551.570399:      33715                0                0
[-01]  9551.571411:      33717                0                0
[-01]  9551.572412:      33714                0                0
[-01]  9551.573407:      33668                0                0
[-01]  9551.574408:      33652                0                0
[-01]  9551.575410:      33678                0                0
[-01]  9551.576415:      33680                0                0
[-01]  9551.577414:      33677                0                0
[-01]  9551.578411:      33669                0                0
[-01]  9551.579418:      33679                0                0
[-01]  9551.580415:      33695                0                0
[-01]  9551.581413:      33668                0                0
[-01]  9551.582413:      33692                0                0
[-01]  9551.583412:      33707                0                0
[-01]  9551.584412:      33709                0                0
[-01]  9551.585415:      33716                0                0
[-01]  9551.586417:      33727                0                0
[-01]  9551.587422:      33722                0                0
[-01]  9551.588424:      33719                0                0
[-01]  9551.589427:      33701                0                0
[-01]  9551.590421:      33686                0                0
[-01]  9551.591426:      33682                0                0
[-01]  9551.592431:      33710                0                0
[-01]  9551.593434:      33693                0                0
[-01]  9551.594430:      33681                0                0
[-01]  9551.595431:      33675                0                0
[-01]  9551.596432:      33698                0                0
[-01]  9551.597431:      33697                0                0
[-01]  9551.598429:      33693                0                0
[-01]  9551.599433:      33700                0                0
[-01]  9551.600438:      33712                0                0
[-01]  9551.601432:      33701                0                0
[-01]  9551.602444:      33692                0                0
[-01]  9551.603450:      33725                0                0
[-01]  9551.604443:      33682                0                0
[-01]  9551.605443:      33659                0                0
[-01]  9551.606446:      33688                0                0
[-01]  9551.607444:      33692                0                0
[-01]  9551.608451:      33687                0                0
[-01]  9551.609444:      33696                0                0
[-01]  9551.610448:      33676                0                0
[-01]  9551.611451:      33710                0                0
[-01]  9551.612454:      33699                0                0
[-01]  9551.613462:      33693                0                0
[-01]  9551.614459:      33680                0                0
[-01]  9551.615462:      33652                0                0
[-01]  9551.616457:      33668                0                0
[-01]  9551.617451:      33660                0                0
[-01]  9551.618450:      33696                0                0
[-01]  9551.619461:      33728                0                0
[-01]  9551.620457:      33734                0                0
[-01]  9551.621460:      33695                0                0
[-01]  9551.622464:      33713                0                0
[-01]  9551.623461:      33706                0                0
[-01]  9551.624463:      33694                0                0
[-01]  9551.625466:      33712                0                0
[-01]  9551.626469:      33708                0                0
[-01]  9551.627471:      33704                0                0
[-01]  9551.628474:      33693                0                0
[-01]  9551.629477:      33691                0                0
[-01]  9551.630481:      33670                0                0
[-01]  9551.631477:      33665                0                0
[-01]  9551.632476:      33654                0                0
