[-01]  9164.797139:      25606                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.798167:      25624                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.799163:      25609                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.800164:      25526                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.801156:      25540                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.802168:      25541                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.803169:      25570                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.804165:      25539                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.805163:      25537                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.806170:      25554                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.807183:      25564                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.808174:      25546                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.809179:      25510                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.810194:      25542                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.811188:      25530                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.812188:      25488                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.813186:      25513                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.814203:      25514                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.815195:      25523                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.816189:      25476                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.817204:      25503                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.818209:      25527                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.819611:      25483                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.820613:      25474                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.821188:      24564                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.822179:      24561                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.823202:      26838                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.824636:      26873                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.825660:      26802                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.826669:      25791                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
