[-01] 18328.410992:      39219                0               0  ilen: 0
[-01] 18328.411951:      39204                0               0  ilen: 0
[-01] 18328.412896:      39219                0               0  ilen: 0
[-01] 18328.413868:      39426                0               0  ilen: 0
[-01] 18328.414825:      39708                0               0  ilen: 0
[-01] 18328.415800:      39843                0               0  ilen: 0
[-01] 18328.416769:      40065                0               0  ilen: 0
[-01] 18328.417767:      40187                0               0  ilen: 0
[-01] 18328.418758:      40422                0               0  ilen: 0
[-01] 18328.419739:      40432                0               0  ilen: 0
[-01] 18328.420723:      40470                0               0  ilen: 0
[-01] 18328.421716:      40564                0               0  ilen: 0
[-01] 18328.422707:      40667                0               0  ilen: 0
[-01] 18328.423697:      40698                0               0  ilen: 0
[-01] 18328.424694:      40740                0               0  ilen: 0
[-01] 18328.425707:      40788                0               0  ilen: 0
[-01] 18328.426702:      40811                0               0  ilen: 0
[-01] 18328.427693:      40742                0               0  ilen: 0
[-01] 18328.428681:      40762                0               0  ilen: 0
[-01] 18328.429687:      40802                0               0  ilen: 0
[-01] 18328.430683:      40864                0               0  ilen: 0
[-01] 18328.431669:      40831                0               0  ilen: 0
[-01] 18328.432658:      40844                0               0  ilen: 0
[-01] 18328.433654:      40910                0               0  ilen: 0
[-01] 18328.434649:      40980                0               0  ilen: 0
[-01] 18328.435640:      40992                0               0  ilen: 0
[-01] 18328.436630:      41013                0               0  ilen: 0
[-01] 18328.437658:      41058                0               0  ilen: 0
[-01] 18328.438660:      41112                0               0  ilen: 0
[-01] 18328.439652:      40969                0               0  ilen: 0
[-01] 18328.440638:      40953                0               0  ilen: 0
[-01] 18328.441651:      40986                0               0  ilen: 0
[-01] 18328.442646:      41045                0               0  ilen: 0
[-01] 18328.443645:      40976                0               0  ilen: 0
[-01] 18328.444645:      40996                0               0  ilen: 0
[-01] 18328.445686:      40997                0               0  ilen: 0
[-01] 18328.446676:      40975                0               0  ilen: 0
[-01] 18328.447663:      40771                0               0  ilen: 0
[-01] 18328.448653:      40814                0               0  ilen: 0
[-01] 18328.449666:      40877                0               0  ilen: 0
[-01] 18328.450663:      40910                0               0  ilen: 0
[-01] 18328.451646:      40841                0               0  ilen: 0
[-01] 18328.452638:      40850                0               0  ilen: 0
[-01] 18328.453643:      40931                0               0  ilen: 0
[-01] 18328.454645:      40967                0               0  ilen: 0
[-01] 18328.455633:      40940                0               0  ilen: 0
[-01] 18328.456618:      40928                0               0  ilen: 0
[-01] 18328.457621:      40981                0               0  ilen: 0
[-01] 18328.458610:      41076                0               0  ilen: 0
[-01] 18328.459592:      41055                0               0  ilen: 0
[-01] 18328.460580:      41108                0               0  ilen: 0
[-01] 18328.461576:      41194                0               0  ilen: 0
[-01] 18328.462561:      41277                0               0  ilen: 0
[-01] 18328.463555:      41290                0               0  ilen: 0
[-01] 18328.464552:      41367                0               0  ilen: 0
[-01] 18328.465559:      41394                0               0  ilen: 0
[-01] 18328.466560:      41416                0               0  ilen: 0
[-01] 18328.467553:      41378                0               0  ilen: 0
[-01] 18328.468546:      41369                0               0  ilen: 0
[-01] 18328.469545:      41399                0               0  ilen: 0
[-01] 18328.470545:      41439                0               0  ilen: 0
[-01] 18328.471541:      41438                0               0  ilen: 0
[-01] 18328.472527:      41434                0               0  ilen: 0
[-01] 18328.473546:      41450                0               0  ilen: 0
[-01] 18328.474557:      41518                0               0  ilen: 0
[-01] 18328.475534:      41420                0               0  ilen: 0
[-01] 18328.476518:      41360                0               0  ilen: 0
[-01] 18328.477534:      41472                0               0  ilen: 0
[-01] 18328.478547:      41543                0               0  ilen: 0
[-01] 18328.479536:      41460                0               0  ilen: 0
[-01] 18328.480518:      41389                0               0  ilen: 0
[-01] 18328.481550:      41441                0               0  ilen: 0
[-01] 18328.482546:      41523                0               0  ilen: 0
[-01] 18328.483535:      41357                0               0  ilen: 0
[-01] 18328.484522:      41374                0               0  ilen: 0
[-01] 18328.485542:      41424                0               0  ilen: 0
[-01] 18328.486535:      41477                0               0  ilen: 0
[-01] 18328.487530:      41369                0               0  ilen: 0
[-01] 18328.488513:      41399                0               0  ilen: 0
[-01] 18328.489528:      41421                0               0  ilen: 0
[-01] 18328.490515:      41497                0               0  ilen: 0
[-01] 18328.491504:      41419                0               0  ilen: 0
[-01] 18328.492489:      41482                0               0  ilen: 0
[-01] 18328.493494:      41535                0               0  ilen: 0
[-01] 18328.494484:      41636                0               0  ilen: 0
[-01] 18328.495475:      41606                0               0  ilen: 0
[-01] 18328.496468:      41653                0               0  ilen: 0
[-01] 18328.497486:      41693                0               0  ilen: 0
[-01] 18328.498486:      41720                0               0  ilen: 0
[-01] 18328.499482:      41627                0               0  ilen: 0
[-01] 18328.500475:      41621                0               0  ilen: 0
[-01] 18328.501498:      41638                0               0  ilen: 0
[-01] 18328.502498:      41652                0               0  ilen: 0
[-01] 18328.503494:      41532                0               0  ilen: 0
[-01] 18328.504485:      41528                0               0  ilen: 0
[-01] 18328.505501:      41546                0               0  ilen: 0
[-01] 18328.506500:      41573                0               0  ilen: 0
[-01] 18328.507494:      41485                0               0  ilen: 0
[-01] 18328.508477:      41485                0               0  ilen: 0
[-01] 18328.509485:      41514                0               0  ilen: 0
[-01] 18328.510489:      41595                0               0  ilen: 0
[-01] 18328.511484:      41555                0               0  ilen: 0
[-01] 18328.512479:      41526                0               0  ilen: 0
[-01] 18328.513490:      41550                0               0  ilen: 0
[-01] 18328.514483:      41560                0               0  ilen: 0
[-01] 18328.515467:      41500                0               0  ilen: 0
[-01] 18328.516454:      41528                0               0  ilen: 0
[-01] 18328.517500:      41606                0               0  ilen: 0
[-01] 18328.518498:      41678                0               0  ilen: 0
[-01] 18328.519493:      41446                0               0  ilen: 0
[-01] 18328.520481:      41450                0               0  ilen: 0
[-01] 18328.521489:      41471                0               0  ilen: 0
[-01] 18328.522484:      41501                0               0  ilen: 0
[-01] 18328.523479:      41459                0               0  ilen: 0
[-01] 18328.524461:      41476                0               0  ilen: 0
[-01] 18328.525473:      41500                0               0  ilen: 0
[-01] 18328.526466:      41586                0               0  ilen: 0
[-01] 18328.527451:      41522                0               0  ilen: 0
[-01] 18328.528440:      41553                0               0  ilen: 0
[-01] 18328.529457:      41631                0               0  ilen: 0
[-01] 18328.530459:      41687                0               0  ilen: 0
[-01] 18328.531464:      41596                0               0  ilen: 0
[-01] 18328.532470:      41583                0               0  ilen: 0
[-01] 18328.533485:      41553                0               0  ilen: 0
[-01] 18328.534486:      41485                0               0  ilen: 0
[-01] 18328.535482:      41407                0               0  ilen: 0
[-01] 18328.536477:      41395                0               0  ilen: 0
[-01] 18328.537490:      41415                0               0  ilen: 0
[-01] 18328.538477:      41424                0               0  ilen: 0
[-01] 18328.539471:      41354                0               0  ilen: 0
[-01] 18328.540471:      41416                0               0  ilen: 0
[-01] 18328.541484:      41441                0               0  ilen: 0
[-01] 18328.542484:      41446                0               0  ilen: 0
[-01] 18328.543480:      41376                0               0  ilen: 0
[-01] 18328.544476:      41369                0               0  ilen: 0
[-01] 18328.545504:      41385                0               0  ilen: 0
[-01] 18328.546491:      41374                0               0  ilen: 0
[-01] 18328.547477:      41230                0               0  ilen: 0
[-01] 18328.548460:      41290                0               0  ilen: 0
[-01] 18328.549468:      41362                0               0  ilen: 0
[-01] 18328.550464:      41468                0               0  ilen: 0
[-01] 18328.551450:      41421                0               0  ilen: 0
[-01] 18328.552447:      41439                0               0  ilen: 0
[-01] 18328.553475:      41504                0               0  ilen: 0
[-01] 18328.554473:      41522                0               0  ilen: 0
[-01] 18328.555459:      41374                0               0  ilen: 0
[-01] 18328.556459:      41379                0               0  ilen: 0
[-01] 18328.557467:      41446                0               0  ilen: 0
[-01] 18328.558466:      41424                0               0  ilen: 0
[-01] 18328.559459:      41378                0               0  ilen: 0
[-01] 18328.560447:      41378                0               0  ilen: 0
[-01] 18328.561466:      41412                0               0  ilen: 0
[-01] 18328.562462:      41459                0               0  ilen: 0
[-01] 18328.563453:      41361                0               0  ilen: 0
[-01] 18328.564451:      41373                0               0  ilen: 0
[-01] 18328.565458:      41419                0               0  ilen: 0
[-01] 18328.566461:      41419                0               0  ilen: 0
[-01] 18328.567452:      41380                0               0  ilen: 0
[-01] 18328.568447:      41361                0               0  ilen: 0
[-01] 18328.569461:      41400                0               0  ilen: 0
[-01] 18328.570457:      41420                0               0  ilen: 0
[-01] 18328.571452:      41348                0               0  ilen: 0
[-01] 18328.572441:      41358                0               0  ilen: 0
[-01] 18328.573449:      41383                0               0  ilen: 0
[-01] 18328.574440:      41429                0               0  ilen: 0
[-01] 18328.575438:      41387                0               0  ilen: 0
[-01] 18328.576422:      41425                0               0  ilen: 0
[-01] 18328.577428:      41434                0               0  ilen: 0
[-01] 18328.578432:      41521                0               0  ilen: 0
[-01] 18328.579424:      41485                0               0  ilen: 0
[-01] 18328.580399:      41460                0               0  ilen: 0
[-01] 18328.581376:      41495                0               0  ilen: 0
[-01] 18328.582353:      41653                0               0  ilen: 0
[-01] 18328.583337:      41775                0               0  ilen: 0
[-01] 18328.584318:      41894                0               0  ilen: 0
[-01] 18328.585322:      41972                0               0  ilen: 0
[-01] 18328.586310:      42108                0               0  ilen: 0
[-01] 18328.587292:      42085                0               0  ilen: 0
[-01] 18328.588281:      42144                0               0  ilen: 0
[-01] 18328.589316:      42239                0               0  ilen: 0
[-01] 18328.590303:      42323                0               0  ilen: 0
[-01] 18328.591288:      42142                0               0  ilen: 0
[-01] 18328.592271:      42206                0               0  ilen: 0
[-01] 18328.593276:      42282                0               0  ilen: 0
[-01] 18328.594275:      42353                0               0  ilen: 0
[-01] 18328.595263:      42326                0               0  ilen: 0
[-01] 18328.596246:      42324                0               0  ilen: 0
[-01] 18328.597242:      42382                0               0  ilen: 0
[-01] 18328.598244:      42500                0               0  ilen: 0
[-01] 18328.599231:      42516                0               0  ilen: 0
[-01] 18328.600220:      42501                0               0  ilen: 0
[-01] 18328.601238:      42570                0               0  ilen: 0
[-01] 18328.602234:      42612                0               0  ilen: 0
[-01] 18328.603222:      42513                0               0  ilen: 0
[-01] 18328.604207:      42530                0               0  ilen: 0
[-01] 18328.605212:      42587                0               0  ilen: 0
[-01] 18328.606209:      42675                0               0  ilen: 0
[-01] 18328.607219:      42649                0               0  ilen: 0
[-01] 18328.608214:      42657                0               0  ilen: 0
[-01] 18328.609230:      42598                0               0  ilen: 0
[-01] 18328.610243:      42607                0               0  ilen: 0
[-01] 18328.611238:      42521                0               0  ilen: 0
[-01] 18328.612231:      42448                0               0  ilen: 0
[-01] 18328.613243:      42467                0               0  ilen: 0
[-01] 18328.614238:      42475                0               0  ilen: 0
[-01] 18328.615234:      42408                0               0  ilen: 0
[-01] 18328.616228:      42432                0               0  ilen: 0
[-01] 18328.617250:      42445                0               0  ilen: 0
[-01] 18328.618245:      42459                0               0  ilen: 0
[-01] 18328.619232:      42341                0               0  ilen: 0
[-01] 18328.620224:      42362                0               0  ilen: 0
[-01] 18328.621233:      42424                0               0  ilen: 0
[-01] 18328.622213:      42465                0               0  ilen: 0
[-01] 18328.623215:      42415                0               0  ilen: 0
[-01] 18328.624210:      42520                0               0  ilen: 0
[-01] 18328.625246:      42503                0               0  ilen: 0
[-01] 18328.626236:      42541                0               0  ilen: 0
[-01] 18328.627214:      42353                0               0  ilen: 0
[-01] 18328.628193:      42400                0               0  ilen: 0
[-01] 18328.629197:      42514                0               0  ilen: 0
[-01] 18328.630188:      42619                0               0  ilen: 0
[-01] 18328.631172:      42595                0               0  ilen: 0
[-01] 18328.632164:      42636                0               0  ilen: 0
[-01] 18328.633180:      42714                0               0  ilen: 0
[-01] 18328.634170:      42763                0               0  ilen: 0
[-01] 18328.635166:      42675                0               0  ilen: 0
[-01] 18328.636158:      42720                0               0  ilen: 0
[-01] 18328.637161:      42740                0               0  ilen: 0
[-01] 18328.638148:      42789                0               0  ilen: 0
[-01] 18328.639145:      42772                0               0  ilen: 0
[-01] 18328.640135:      42838                0               0  ilen: 0
[-01] 18328.641146:      42845                0               0  ilen: 0
[-01] 18328.642141:      42904                0               0  ilen: 0
[-01] 18328.643141:      42844                0               0  ilen: 0
[-01] 18328.644124:      42863                0               0  ilen: 0
[-01] 18328.645148:      42861                0               0  ilen: 0
[-01] 18328.646166:      42927                0               0  ilen: 0
[-01] 18328.647159:      42799                0               0  ilen: 0
[-01] 18328.648143:      42701                0               0  ilen: 0
[-01] 18328.649154:      42733                0               0  ilen: 0
[-01] 18328.650151:      42801                0               0  ilen: 0
[-01] 18328.651142:      42736                0               0  ilen: 0
[-01] 18328.652143:      42750                0               0  ilen: 0
[-01] 18328.653188:      42789                0               0  ilen: 0
[-01] 18328.654189:      42764                0               0  ilen: 0
[-01] 18328.655180:      42528                0               0  ilen: 0
[-01] 18328.656166:      42520                0               0  ilen: 0
[-01] 18328.657176:      42563                0               0  ilen: 0
[-01] 18328.658173:      42607                0               0  ilen: 0
[-01] 18328.659164:      42554                0               0  ilen: 0
[-01] 18328.660147:      42561                0               0  ilen: 0
[-01] 18328.661187:      42604                0               0  ilen: 0
[-01] 18328.662180:      42695                0               0  ilen: 0
[-01] 18328.663164:      42488                0               0  ilen: 0
[-01] 18328.664151:      42519                0               0  ilen: 0
[-01] 18328.665177:      42601                0               0  ilen: 0
[-01] 18328.666165:      42629                0               0  ilen: 0
[-01] 18328.667148:      42490                0               0  ilen: 0
[-01] 18328.668136:      42550                0               0  ilen: 0
[-01] 18328.669138:      42634                0               0  ilen: 0
[-01] 18328.670131:      42720                0               0  ilen: 0
[-01] 18328.671136:      42708                0               0  ilen: 0
[-01] 18328.672130:      42738                0               0  ilen: 0
[-01] 18328.673134:      42705                0               0  ilen: 0
[-01] 18328.674134:      42734                0               0  ilen: 0
[-01] 18328.675127:      42709                0               0  ilen: 0
[-01] 18328.676114:      42705                0               0  ilen: 0
[-01] 18328.677119:      42736                0               0  ilen: 0
[-01] 18328.678118:      42812                0               0  ilen: 0
[-01] 18328.679156:      42778                0               0  ilen: 0
[-01] 18328.680155:      42782                0               0  ilen: 0
[-01] 18328.681164:      42585                0               0  ilen: 0
[-01] 18328.682148:      42540                0               0  ilen: 0
[-01] 18328.683133:      42490                0               0  ilen: 0
[-01] 18328.684113:      42570                0               0  ilen: 0
[-01] 18328.685127:      42647                0               0  ilen: 0
[-01] 18328.686136:      42782                0               0  ilen: 0
[-01] 18328.687130:      42705                0               0  ilen: 0
[-01] 18328.688116:      42650                0               0  ilen: 0
[-01] 18328.689127:      42677                0               0  ilen: 0
[-01] 18328.690123:      42733                0               0  ilen: 0
[-01] 18328.691120:      42675                0               0  ilen: 0
[-01] 18328.692109:      42687                0               0  ilen: 0
[-01] 18328.693119:      42698                0               0  ilen: 0
[-01] 18328.694119:      42745                0               0  ilen: 0
[-01] 18328.695112:      42689                0               0  ilen: 0
[-01] 18328.696106:      42683                0               0  ilen: 0
[-01] 18328.697149:      42719                0               0  ilen: 0
[-01] 18328.698137:      42740                0               0  ilen: 0
[-01] 18328.699124:      42518                0               0  ilen: 0
[-01] 18328.700112:      42577                0               0  ilen: 0
[-01] 18328.701120:      42638                0               0  ilen: 0
[-01] 18328.702117:      42676                0               0  ilen: 0
[-01] 18328.703106:      42631                0               0  ilen: 0
[-01] 18328.704091:      42640                0               0  ilen: 0
[-01] 18328.705098:      42693                0               0  ilen: 0
[-01] 18328.706102:      42797                0               0  ilen: 0
[-01] 18328.707095:      42756                0               0  ilen: 0
[-01] 18328.708085:      42726                0               0  ilen: 0
[-01] 18328.709098:      42761                0               0  ilen: 0
[-01] 18328.710100:      42797                0               0  ilen: 0
[-01] 18328.711090:      42724                0               0  ilen: 0
[-01] 18328.712081:      42706                0               0  ilen: 0
[-01] 18328.713097:      42760                0               0  ilen: 0
[-01] 18328.714092:      42798                0               0  ilen: 0
[-01] 18328.715076:      42708                0               0  ilen: 0
[-01] 18328.716071:      42730                0               0  ilen: 0
[-01] 18328.717090:      42809                0               0  ilen: 0
[-01] 18328.718086:      42834                0               0  ilen: 0
[-01] 18328.719076:      42728                0               0  ilen: 0
[-01] 18328.720071:      42745                0               0  ilen: 0
[-01] 18328.721083:      42793                0               0  ilen: 0
[-01] 18328.722087:      42810                0               0  ilen: 0
[-01] 18328.723085:      42741                0               0  ilen: 0
[-01] 18328.724074:      42714                0               0  ilen: 0
[-01] 18328.725078:      42723                0               0  ilen: 0
[-01] 18328.726070:      42769                0               0  ilen: 0
[-01] 18328.727060:      42742                0               0  ilen: 0
[-01] 18328.728067:      42779                0               0  ilen: 0
[-01] 18328.729078:      42830                0               0  ilen: 0
[-01] 18328.730075:      42778                0               0  ilen: 0
[-01] 18328.731064:      42717                0               0  ilen: 0
[-01] 18328.732055:      42729                0               0  ilen: 0
[-01] 18328.733097:      42782                0               0  ilen: 0
[-01] 18328.734093:      42831                0               0  ilen: 0
[-01] 18328.735077:      42609                0               0  ilen: 0
[-01] 18328.736067:      42629                0               0  ilen: 0
[-01] 18328.737076:      42709                0               0  ilen: 0
[-01] 18328.738075:      42741                0               0  ilen: 0
[-01] 18328.739064:      42688                0               0  ilen: 0
[-01] 18328.740044:      42686                0               0  ilen: 0
[-01] 18328.741071:      42740                0               0  ilen: 0
[-01] 18328.742069:      42830                0               0  ilen: 0
[-01] 18328.743055:      42685                0               0  ilen: 0
[-01] 18328.744047:      42695                0               0  ilen: 0
[-01] 18328.745057:      42761                0               0  ilen: 0
[-01] 18328.746057:      42806                0               0  ilen: 0
[-01] 18328.747049:      42752                0               0  ilen: 0
[-01] 18328.748039:      42747                0               0  ilen: 0
[-01] 18328.749044:      42784                0               0  ilen: 0
[-01] 18328.750055:      42835                0               0  ilen: 0
[-01] 18328.751044:      42804                0               0  ilen: 0
[-01] 18328.752028:      42744                0               0  ilen: 0
[-01] 18328.753033:      42800                0               0  ilen: 0
[-01] 18328.754032:      42880                0               0  ilen: 0
[-01] 18328.755028:      42854                0               0  ilen: 0
[-01] 18328.756029:      42854                0               0  ilen: 0
[-01] 18328.757046:      42866                0               0  ilen: 0
[-01] 18328.758043:      42836                0               0  ilen: 0
[-01] 18328.759030:      42741                0               0  ilen: 0
[-01] 18328.760029:      42751                0               0  ilen: 0
[-01] 18328.761039:      42819                0               0  ilen: 0
[-01] 18328.762048:      42817                0               0  ilen: 0
[-01] 18328.763046:      42760                0               0  ilen: 0
[-01] 18328.764032:      42709                0               0  ilen: 0
[-01] 18328.765032:      42712                0               0  ilen: 0
[-01] 18328.766025:      42785                0               0  ilen: 0
[-01] 18328.767024:      42778                0               0  ilen: 0
[-01] 18328.768026:      42811                0               0  ilen: 0
[-01] 18328.769068:      42811                0               0  ilen: 0
[-01] 18328.770070:      42788                0               0  ilen: 0
[-01] 18328.771056:      42569                0               0  ilen: 0
[-01] 18328.772038:      42550                0               0  ilen: 0
[-01] 18328.773041:      42623                0               0  ilen: 0
[-01] 18328.774040:      42697                0               0  ilen: 0
[-01] 18328.775040:      42676                0               0  ilen: 0
[-01] 18328.776033:      42675                0               0  ilen: 0
[-01] 18328.777031:      42671                0               0  ilen: 0
[-01] 18328.778028:      42709                0               0  ilen: 0
[-01] 18328.779019:      42715                0               0  ilen: 0
[-01] 18328.780027:      42726                0               0  ilen: 0
[-01] 18328.781034:      42773                0               0  ilen: 0
[-01] 18328.782028:      42720                0               0  ilen: 0
[-01] 18328.783019:      42679                0               0  ilen: 0
[-01] 18328.784005:      42707                0               0  ilen: 0
[-01] 18328.785004:      42750                0               0  ilen: 0
[-01] 18328.786005:      42835                0               0  ilen: 0
[-01] 18328.787000:      42836                0               0  ilen: 0
[-01] 18328.787991:      42824                0               0  ilen: 0
[-01] 18328.789000:      42847                0               0  ilen: 0
[-01] 18328.790008:      42892                0               0  ilen: 0
[-01] 18328.791004:      42838                0               0  ilen: 0
[-01] 18328.792000:      42792                0               0  ilen: 0
[-01] 18328.793015:      42807                0               0  ilen: 0
[-01] 18328.794014:      42806                0               0  ilen: 0
[-01] 18328.795001:      42725                0               0  ilen: 0
[-01] 18328.795985:      42721                0               0  ilen: 0
[-01] 18328.796986:      42787                0               0  ilen: 0
[-01] 18328.797989:      42889                0               0  ilen: 0
[-01] 18328.798989:      42885                0               0  ilen: 0
[-01] 18328.799975:      42859                0               0  ilen: 0
[-01] 18328.800992:      42856                0               0  ilen: 0
[-01] 18328.801995:      42913                0               0  ilen: 0
[-01] 18328.802979:      42821                0               0  ilen: 0
[-01] 18328.803977:      42800                0               0  ilen: 0
[-01] 18328.805027:      42880                0               0  ilen: 0
[-01] 18328.806032:      42856                0               0  ilen: 0
[-01] 18328.807017:      42599                0               0  ilen: 0
[-01] 18328.808004:      42568                0               0  ilen: 0
[-01] 18328.809012:      42642                0               0  ilen: 0
[-01] 18328.810007:      42701                0               0  ilen: 0
[-01] 18328.811000:      42652                0               0  ilen: 0
[-01] 18328.811993:      42674                0               0  ilen: 0
[-01] 18328.813025:      42707                0               0  ilen: 0
[-01] 18328.814023:      42736                0               0  ilen: 0
[-01] 18328.815001:      42569                0               0  ilen: 0
[-01] 18328.815988:      42574                0               0  ilen: 0
[-01] 18328.817004:      42691                0               0  ilen: 0
[-01] 18328.818000:      42737                0               0  ilen: 0
[-01] 18328.818988:      42651                0               0  ilen: 0
[-01] 18328.819979:      42664                0               0  ilen: 0
[-01] 18328.820991:      42721                0               0  ilen: 0
[-01] 18328.821980:      42765                0               0  ilen: 0
[-01] 18328.822973:      42699                0               0  ilen: 0
[-01] 18328.823965:      42756                0               0  ilen: 0
[-01] 18328.824978:      42787                0               0  ilen: 0
[-01] 18328.825976:      42821                0               0  ilen: 0
[-01] 18328.826963:      42748                0               0  ilen: 0
[-01] 18328.827952:      42758                0               0  ilen: 0
[-01] 18328.828962:      42820                0               0  ilen: 0
[-01] 18328.829966:      42883                0               0  ilen: 0
